p_val	avg_log2FC	pct.1	pct.2	p_val_adj	threshold
RP2	3.93167820235445e-07	0.527676197254486	0.049	0.035	0.00708252511372131	Up
ACOT2	3.95743316843401e-07	-0.890923651864436	0.01	0.019	0.00712892010961702	Down
RTKN2	3.99480145568206e-07	-0.508871670905457	0.01	0.019	0.00719623534226566	Down
GFI1B	4.031611270494e-07	-1.10221974104728	0.006	0.013	0.00726254454266789	Down
PAWR	4.06528392252702e-07	-0.959216038920255	0.009	0.017	0.00732320245804017	Down
CDK10	4.07395531495067e-07	-0.51095528628914	0.033	0.047	0.00733882310435214	Down
RCC1L	4.09786977211791e-07	-0.810196803914025	0.012	0.021	0.0073819026074932	Down
PAXIP1-AS1	4.12624457255725e-07	-0.637287944032892	0.022	0.033	0.00743301697300463	Down
SMA5	4.14261557876657e-07	0.549889784719498	0.057	0.042	0.0074625077035901	Up
MKL2	4.16326298271863e-07	-0.682795683702055	0.015	0.025	0.00749970193706934	Down
POT1	4.17093624968735e-07	-0.528078012352658	0.02	0.031	0.0075135245601868	Down
PGRMC1	4.18025790480281e-07	-0.399311627477989	0.049	0.065	0.00753031658971177	Down
ANKRD36B	4.18354802534739e-07	-0.38926971502095	0.058	0.076	0.00753624341286078	Down
ZNF318	4.20054943146351e-07	0.437432282708372	0.061	0.045	0.00756686974583837	Up
SLC2A4RG	4.20171552631222e-07	-0.552616172647539	0.027	0.039	0.00756897034909883	Down
ZNF185	4.28848099073732e-07	0.622234707889301	0.046	0.032	0.0077252696567142	Up
ELAC2	4.28970467819316e-07	-0.37836964667133	0.045	0.061	0.00772747400729717	Down
FUT10	4.29390535028464e-07	-0.863796473841572	0.008	0.016	0.00773504109800275	Down
RNPEPL1	4.29588015319336e-07	0.577067158238138	0.046	0.033	0.00773859850796252	Up
MTMR6	4.31525665893956e-07	0.322070071469762	0.08	0.062	0.00777350334541372	Up
TFEB	4.42002520246947e-07	0.88737404642045	0.021	0.012	0.0079622333997285	Up
ZNF77	4.42296848912486e-07	-1.35215976734848	0.004	0.011	0.00796753543630953	Down
B3GLCT	4.42597663066705e-07	-0.72586440559394	0.016	0.026	0.00797295430248363	Down
FOCAD	4.48465779741992e-07	-0.720613390402548	0.016	0.026	0.00807866255627225	Down
PARP16	4.50675253692718e-07	-0.842888677079201	0.008	0.015	0.00811846402002063	Down
IFNAR1	4.55202081884122e-07	0.29352129258073	0.185	0.16	0.00820001030306057	Up
NFU1	4.57087836767899e-07	-0.360972305462947	0.054	0.071	0.00823398029153693	Down
PLK2	4.60885765922801e-07	0.633778324039246	0.031	0.02	0.00830239618733333	Up
SDHAF1	4.64086237687153e-07	-0.709465501963344	0.016	0.026	0.00836004948569637	Down
ANKMY2	4.64984667032416e-07	-0.37475613184323	0.039	0.054	0.00837623379192195	Down
TMEM44	4.6533820749512e-07	-1.0094440722468	0.007	0.014	0.00838260246981709	Down
ACYP1	4.71793299407452e-07	-0.410882460189821	0.045	0.061	0.00849888449552584	Down
SPAG6	4.72191200140799e-07	-0.819285777775779	0.013	0.023	0.00850605227933635	Down
ZNF550	4.76449707497795e-07	-0.626640699833384	0.017	0.027	0.00858276503086527	Down
RPP25L	4.86279514814204e-07	-0.57788447692838	0.024	0.036	0.00875983917986306	Down
MAGOH2P	4.88577991955746e-07	-0.973222896914134	0.008	0.015	0.00880124394709082	Down
MFSD6	4.89956196020922e-07	0.540311768347073	0.092	0.073	0.0088260709151209	Up
PPP2R1A	4.98814978500651e-07	-0.402172671256536	0.049	0.065	0.00898565302271072	Down
POLR3E	4.997420324196e-07	-0.556461968985041	0.023	0.035	0.00900235297200668	Down
SDHC	4.999327343468e-07	-0.299125520893791	0.077	0.097	0.00900578827652325	Down
RRP9	5.0916784872979e-07	-0.940618820042925	0.008	0.016	0.00917214962701843	Down
PLCG1	5.09176215432327e-07	-1.04050000791495	0.006	0.013	0.00917230034479794	Down
TROAP	5.09308956541441e-07	-0.618767856062095	0.014	0.024	0.00917469154313751	Down
OXLD1	5.09511651635905e-07	-0.290521904788112	0.063	0.082	0.0091783428925692	Down
KLHL13	5.1289021888458e-07	-1.33243336250447	0.005	0.011	0.00923920440298682	Down
NOL10	5.13406323443762e-07	-0.396192084018036	0.034	0.048	0.00924850151051593	Down
SERTAD1	5.13448477770748e-07	0.680100991239303	0.027	0.017	0.00924926087856226	Up
GNG5	5.18988964734811e-07	0.29637643273453	0.217	0.191	0.00934906721073288	Up
C18orf54	5.18992038400581e-07	-0.768974141187512	0.012	0.02	0.00934912257974806	Down
HOMER3	5.22386680941908e-07	0.650733145272929	0.036	0.024	0.00941027367048753	Up
PLOD2	5.36170763040567e-07	-0.903998008010085	0.005	0.011	0.00965858012541277	Down
IFT172	5.42193646544547e-07	-0.941559382852933	0.009	0.017	0.00976707634885346	Down
KLHL2	5.43750602613485e-07	0.659913064952094	0.032	0.021	0.00979512335547932	Up
PDXK	5.47235644469341e-07	0.491844549145346	0.05	0.036	0.00985790289947071	Up
ZNF605	5.50123165518674e-07	-0.413986738388668	0.03	0.043	0.0099099187036534	Down
RMRP	5.52574093845636e-07	-0.260892059457562	0.07	0.09	0.00995406972653529	Down
HIST1H2AH	5.54760999619645e-07	-0.456959582262988	0.028	0.04	0.00999346464714829	Down
TRMT61A	5.55500617569224e-07	-0.9998580234176	0.007	0.015	0.010006788124892	Down
COG2	5.57447184382553e-07	-0.381420818145356	0.043	0.059	0.0100418535794673	Down
RBM5	5.61611091671028e-07	0.390216607294272	0.162	0.139	0.0101168622053619	Up
USP13	5.62662418705593e-07	-0.515399123181278	0.024	0.036	0.0101358008105626	Down
CD46	5.66364453375191e-07	0.293614495638138	0.216	0.19	0.0102024892631007	Up
CD70	5.72411620725581e-07	0.715165017867928	0.028	0.018	0.0103114229357506	Up
FBXO22	5.72902586697884e-07	-0.59487418880268	0.024	0.036	0.0103202671967757	Down
ZNF740	5.73853514579773e-07	-0.450335191951736	0.031	0.044	0.01033739721164	Down
NFATC3	5.73981646073653e-07	-0.270684685544319	0.075	0.094	0.0103397053723708	Down
ETFRF1	5.80260880007337e-07	-0.510595939117029	0.037	0.052	0.0104528194924522	Down
NSMCE1	5.89302055206394e-07	-0.294488235862522	0.078	0.099	0.010615687222488	Down
HAL	5.91792941488271e-07	0.622440628576529	0.035	0.023	0.0106605580479697	Up
WDFY3	5.97620271712706e-07	0.679124386642197	0.027	0.017	0.0107655315746327	Up
TK2	6.01250604632253e-07	0.613880853723735	0.045	0.031	0.0108309283918454	Up
MYOM2	6.0392110328689e-07	-1.30242079343803	0.004	0.01	0.01087903475461	Down
SLC25A11	6.09888290352253e-07	-0.395372964431625	0.048	0.064	0.0109865276624055	Down
SLC35B4	6.11384336498918e-07	-0.473916036508644	0.038	0.052	0.0110134774376915	Down
PPP2R5A	6.11392406514853e-07	0.363494428568109	0.118	0.097	0.0110136228109586	Up
GPR141	6.11710980347198e-07	0.7595288654564	0.023	0.014	0.0110193615999744	Up
LSP1	6.1406969207473e-07	0.344982597118519	0.095	0.076	0.0110618514330342	Up
BCKDHA	6.23755007499126e-07	-0.396300708853985	0.038	0.053	0.0112363227050893	Down
IFI44L	6.24859284067429e-07	0.817277919432589	0.042	0.029	0.0112562151431907	Up
ZNF75A	6.27685655515326e-07	-0.445455972712306	0.028	0.041	0.0113071293984531	Down
FURIN	6.29017978858292e-07	0.562486174641537	0.039	0.026	0.0113311298711533	Up
CCDC7	6.30816612771487e-07	0.521999260283631	0.082	0.064	0.0113635304624656	Up
RPP25	6.32837259227036e-07	-1.09561700622303	0.004	0.01	0.0113999303877158	Down
MECOM	6.40171562616345e-07	-0.654361457391833	0.027	0.04	0.0115320505289708	Down
GRK3	6.4069801762792e-07	0.467456754728298	0.084	0.066	0.0115415340895494	Up
CTNNBL1	6.42493011283012e-07	-0.285408797605201	0.078	0.099	0.0115738691052522	Down
KIFC1	6.59606326398172e-07	-0.593617472375916	0.019	0.03	0.0118821483637367	Down
GPM6B	6.61916161086401e-07	-0.769660199592352	0.011	0.02	0.0119237577258104	Down
ZNF519	6.65993733917764e-07	-0.72004790483298	0.015	0.025	0.0119972111227946	Down
DUSP2	6.66309656423359e-07	0.718406725070925	0.072	0.056	0.0120029021508104	Up
ZC3H7B	6.67318830739349e-07	-0.459289642054897	0.031	0.044	0.0120210814169386	Down
LOC729739	6.69083231501684e-07	-0.700946581255209	0.017	0.027	0.0120528653322713	Down
UBE4B	6.71235119492288e-07	-0.424743308652792	0.036	0.051	0.0120916294425341	Down
TIMM22	6.75238696130489e-07	-0.646678994545798	0.015	0.024	0.0121637498720946	Down
ZFP1	6.76738317988036e-07	-0.904280363435369	0.01	0.018	0.0121907640602365	Down
TMEM55A	6.81038375432118e-07	0.615929603440694	0.045	0.032	0.0122682252950342	Up
SAMD1	6.82838733120881e-07	-0.510166019331809	0.024	0.036	0.0123006569384395	Down
LOC100507006	6.89188027954608e-07	0.937857698328057	0.012	0.006	0.0124150331355743	Up
CREBL2	6.89557420164464e-07	0.687638894484306	0.034	0.023	0.0124216873668427	Up
HSPA1A	6.93703826756244e-07	0.666328272577529	0.034	0.023	0.012496380735187	Up
UBE2L6	6.98666316520714e-07	-0.259826126203611	0.064	0.082	0.0125857750258041	Down
PPP6R1	7.06399552622417e-07	-0.272128231997651	0.087	0.108	0.0127250815409402	Down
PNO1	7.11679520385e-07	-0.288116499480651	0.067	0.085	0.0128201948802154	Down
STMN3	7.26556237198566e-07	-0.484814227507208	0.036	0.05	0.013088184056895	Down
RNF20	7.28191770812919e-07	-0.337520678767238	0.059	0.077	0.0131176465594239	Down
CAVIN2	7.45194870099741e-07	-0.451926253641411	0.016	0.026	0.0134239403899767	Down
IFI27L2	7.4526388686183e-07	0.3123164690335	0.122	0.101	0.013425183657929	Up
TGFBR2	7.47505820373159e-07	0.498217940183129	0.076	0.058	0.0134655698482021	Up
CUEDC2	7.50741994852835e-07	-0.290036208198732	0.063	0.081	0.013523866295279	Down
TERF1	7.52773254486346e-07	-0.267443521482581	0.081	0.102	0.013560457406317	Down
TSC22D2	7.56886738277048e-07	0.467048715781843	0.061	0.046	0.0136345577033227	Up
PTPRN2	7.57142071962227e-07	0.809319634246822	0.018	0.01	0.0136391572843276	Up
GCDH	7.5854036035439e-07	-0.629908413667295	0.019	0.03	0.013664346051424	Down
NFYA	7.59698414015305e-07	-0.48407555039894	0.028	0.041	0.0136852072300717	Down
DUSP10	7.6054858689155e-07	0.497743517698743	0.063	0.047	0.0137005222442644	Up
DHRS7	7.66690696548096e-07	0.287559245054657	0.184	0.159	0.0138111662076174	Up
ZCCHC2	7.68368808480658e-07	0.433733590284437	0.069	0.053	0.0138413957159706	Up
HACD4	7.70401746768474e-07	0.321609318272396	0.17	0.146	0.0138780170662873	Up
RFXAP	7.74667289072326e-07	-0.698394031089953	0.014	0.024	0.0139548565453489	Down
ZFYVE16	7.84415222030078e-07	0.393355984462969	0.075	0.058	0.0141304558096498	Up
DPH5	7.85702240906294e-07	-0.431574263843075	0.028	0.041	0.014153640167686	Down
THAP4	7.95719051895228e-07	-0.580051279990885	0.017	0.027	0.0143340830008406	Down
GOPC	7.98821249551578e-07	-0.281125354706667	0.066	0.085	0.0143899659894221	Down
YAE1D1	8.01842440877118e-07	-0.717458292716875	0.015	0.025	0.0144443897299604	Down
CUL1	8.05888412496896e-07	-0.320344144131056	0.075	0.095	0.0145172738627191	Down
SCRN2	8.37602129322398e-07	-0.495385440556812	0.026	0.038	0.0150885647576137	Down
PPTC7	8.39918342944609e-07	0.40642700185228	0.078	0.061	0.0151302890298042	Up
NANP	8.41555025869476e-07	-0.785733218064752	0.013	0.022	0.0151597722360127	Down
MPL	8.42374163758206e-07	-0.65302272535873	0.02	0.031	0.0151745281859403	Down
C1orf109	8.45970377751789e-07	-0.576129563874712	0.018	0.028	0.0152393103848207	Down
GPSM2	8.54256527737159e-07	-0.452908848633176	0.026	0.038	0.0153885770906572	Down
EVA1B	8.63590927182097e-07	-0.697010670095943	0.015	0.025	0.0155567269622583	Down
C1orf123	8.75899358340116e-07	-0.322603277794886	0.06	0.077	0.0157784510411388	Down
IL1RAP	8.77683191613427e-07	0.394532325018482	0.103	0.083	0.0158105850137243	Up
NELFA	8.78158388901786e-07	-0.606846830468756	0.017	0.028	0.0158191452176768	Down
ITSN1	8.79942832762802e-07	0.718596394051072	0.032	0.021	0.0158512901893891	Up
ARMCX1	8.82108317472976e-07	-0.722004902872261	0.011	0.02	0.0158902992309582	Down
BPHL	8.82122343954404e-07	-0.769560403995806	0.011	0.019	0.0158905519039946	Down
FBXO43	8.959462274733e-07	-1.06939895667068	0.007	0.014	0.016139575341704	Down
NME6	9.04707985441807e-07	-0.483561543545322	0.03	0.043	0.0162974096497487	Down
ABI3	9.26286855880804e-07	0.913554291586309	0.016	0.009	0.0166861314218368	Up
BOD1	9.29318999846027e-07	-0.509933312507765	0.022	0.033	0.0167407524632263	Down
DDX41	9.33165752640487e-07	-0.430599605443888	0.037	0.052	0.0168100478680657	Down
DARS2	9.34354253912156e-07	-0.623991121419435	0.019	0.029	0.0168314575299736	Down
KIAA0391	9.357414895337e-07	-0.375149343903688	0.033	0.046	0.0168564471924601	Down
IFFO1	9.39259801985912e-07	0.517141886806698	0.038	0.026	0.0169198260729742	Up
FLAD1	9.4821341935342e-07	-0.582823714074809	0.021	0.032	0.0170811165362325	Down
HMGA2	9.62034398403609e-07	-0.759724019693885	0.013	0.023	0.0173300876528426	Down
WDR59	9.65136939856314e-07	-0.560572977892079	0.025	0.036	0.0173859768345716	Down
ZNF512B	9.74321384208775e-07	-0.734567643643439	0.011	0.019	0.0175514254151369	Down
DDX31	9.83060002045821e-07	-0.57536019488969	0.021	0.032	0.0177088428768534	Down
AMY2B	9.94693643926408e-07	0.710635359387414	0.025	0.015	0.0179184113016903	Up
NAPEPLD	9.98910705051013e-07	-0.591577890314065	0.018	0.028	0.017994377440789	Down
SNHG12	1.00329817262214e-06	-0.37000406519774	0.053	0.07	0.0180734132816153	Down
EFCAB2	1.0048417939232e-06	-0.464744072147006	0.049	0.065	0.0181012200757325	Down
PRDM1	1.00504581482709e-06	0.543165688187758	0.045	0.032	0.0181048953082952	Up
LOC101928429	1.00881929809609e-06	0.544887377227155	0.047	0.033	0.018172870835903	Up
CDK8	1.01580527874165e-06	-0.602338285396786	0.016	0.025	0.0182987162912521	Down
TTC8	1.01716007371668e-06	-0.930910669700109	0.006	0.013	0.0183231215679323	Down
PPP1R9B	1.02878542709503e-06	0.521839583845539	0.049	0.035	0.0185325406836899	Up
SLC11A2	1.05566629017583e-06	-0.497014143169949	0.029	0.042	0.0190167725512274	Down
RHBDD3	1.05926874783965e-06	-0.736823617583806	0.014	0.023	0.0190816672235834	Down
LKAAEAR1	1.06198941204703e-06	-1.03044634325102	0.006	0.013	0.0191306772686152	Down
TMEM120A	1.06279941348907e-06	0.782296344514861	0.02	0.012	0.019145268634592	Up
CBFA2T3	1.07359051806278e-06	-0.514431196247359	0.026	0.038	0.0193396595923829	Down
TXNDC16	1.07496300755773e-06	-0.449977981851889	0.026	0.038	0.019364383618145	Down
PTPN1	1.07799182490056e-06	0.304900560836214	0.183	0.16	0.0194189447337587	Up
PRKG2	1.10594478416661e-06	-0.811591385985778	0.007	0.014	0.0199224893419773	Down
PKIB	1.10739938419641e-06	0.704686093056228	0.04	0.027	0.0199486925069142	Up
PLD4	1.10825948143246e-06	-0.386040660024259	0.042	0.057	0.0199641862985243	Down
TIFA	1.1084402210513e-06	-0.386881146526847	0.034	0.048	0.0199674421420181	Down
BICC1	1.11252339326759e-06	0.597077118969632	0.033	0.022	0.0200409964063223	Up
DNAJA2	1.11259362799052e-06	0.349830764670376	0.147	0.125	0.0200422616146213	Up
AAMP	1.11979403972098e-06	-0.336371496305634	0.069	0.088	0.0201719698315338	Down
SMPD4	1.12371867099687e-06	-0.542007440599783	0.026	0.038	0.0202426681393377	Down
ABCB10	1.12596894195861e-06	-0.364083139167008	0.036	0.05	0.0202832045204425	Down
VANGL1	1.13073884092424e-06	-0.652490350676562	0.021	0.032	0.0203691294804093	Down
WDFY1	1.13514849241139e-06	0.336556405369842	0.086	0.068	0.0204485649422988	Up
NCOA5	1.13952577140194e-06	-0.666731721925374	0.017	0.027	0.0205274172460345	Down
C4orf46	1.14115697604238e-06	-0.502056323740324	0.024	0.035	0.0205568017664274	Down
WDR90	1.14173541760896e-06	-0.855847720726081	0.009	0.017	0.0205672218128078	Down
FKTN	1.14539223896501e-06	-0.541099146709439	0.022	0.033	0.0206330957927158	Down
RSRC2	1.16401941846873e-06	0.265905419501909	0.275	0.25	0.0209686458042957	Up
MGC27345	1.17064830158673e-06	-0.514431196247358	0.02	0.031	0.0210880585047834	Down
SUZ12P1	1.18260323726006e-06	-0.382462831375105	0.063	0.08	0.0213034147160028	Down
TMEM14A	1.19632681741246e-06	-0.447317000388821	0.03	0.043	0.021550631288868	Down
ARFRP1	1.19941265013157e-06	-0.515981647810758	0.024	0.036	0.0216062194794701	Down
SPECC1L	1.20691103762107e-06	-0.268880499090992	0.084	0.104	0.021741295431706	Down
DUSP23	1.22222360761988e-06	-0.321786118304963	0.059	0.076	0.0220171360676645	Down
NT5DC3	1.22409288972074e-06	-0.524318351158721	0.03	0.042	0.0220508093154293	Down
INTS14	1.23012189832159e-06	-0.48984493353377	0.032	0.045	0.0221594158763651	Down
NT5M	1.23486587141385e-06	-1.16978302485991	0.004	0.01	0.022244873807649	Down
HAUS2	1.24612693155496e-06	-0.306363932321521	0.064	0.081	0.0224477305450311	Down
MYCN	1.24841314297205e-06	-0.883760958494729	0.008	0.015	0.0224889143574986	Down
CCL23	1.25201282609872e-06	0.724040667547481	0.032	0.021	0.0225537590493423	Up
RBM10	1.25341567471469e-06	-0.370695718785909	0.049	0.065	0.0225790299643104	Down
COMMD4	1.25668089034022e-06	-0.313716688329077	0.04	0.055	0.0226378495585887	Down
PTTG3P	1.25901215273364e-06	-0.686975068133245	0.015	0.024	0.0226798449193437	Down
EPOR	1.25920289440075e-06	-1.0477925004813	0.006	0.013	0.0226832809397351	Down
TMEM159	1.26848515670633e-06	-0.396668427220741	0.038	0.052	0.0228504916129078	Down
EHHADH	1.26970938145323e-06	-0.807212945475205	0.009	0.017	0.0228725447974984	Down
FOXO1	1.27173509983032e-06	0.639552261325933	0.035	0.023	0.0229090360883434	Up
ATP11B	1.28722627456382e-06	0.334300919965274	0.124	0.103	0.0231880941099927	Up
HYLS1	1.29170893200189e-06	-0.87134328289492	0.007	0.014	0.023268844701082	Down
EIF4EBP3	1.29311994264215e-06	-0.584820524138756	0.016	0.026	0.0232942626467557	Down
NPAT	1.32543082006532e-06	-0.285081525024633	0.059	0.076	0.0238763107926566	Down
ST8SIA6	1.33113152158704e-06	-0.474538469123846	0.065	0.082	0.0239790032298689	Down
FOXM1	1.33449620946866e-06	-0.762652607435665	0.014	0.024	0.0240396147173684	Down
BUD13	1.33907075673523e-06	-0.522840855211445	0.027	0.039	0.0241220206118284	Down
FAM105A	1.34064116997619e-06	0.371164620997932	0.083	0.065	0.0241503100359511	Up
ST3GAL6	1.3424189273289e-06	0.515253368049584	0.062	0.047	0.0241823345569027	Up
MORN2	1.34494258175652e-06	-0.628376890125496	0.015	0.024	0.024227795667762	Down
ICA1L	1.352056928293e-06	-0.314858397713893	0.055	0.072	0.0243559535062702	Down
ZNF581	1.35671137990052e-06	-0.570813666144877	0.024	0.036	0.0244397987975279	Down
ZNF555	1.36028698348693e-06	-0.969904801315972	0.006	0.013	0.0245042097205335	Down
PRMT7	1.37687997644259e-06	-0.615981455625217	0.02	0.031	0.0248031158956368	Down
RER1	1.37740197551986e-06	-0.26453278763265	0.094	0.115	0.0248125191870148	Down
HIST1H3B	1.40448280325945e-06	-0.533619443073577	0.019	0.03	0.0253003532179157	Down
ZMPSTE24	1.40479868052597e-06	-0.33247600730845	0.078	0.097	0.0253060434309948	Down
FOXN2	1.40555015078734e-06	0.403545773475686	0.132	0.111	0.0253195804162831	Up
TNPO2	1.41750779247302e-06	-0.310696939643157	0.052	0.069	0.025534985373609	Down
KIAA1549	1.42101926184145e-06	-1.47629606736059	0.004	0.01	0.0255982409828118	Down
CD2	1.42185263225933e-06	0.326182728852827	0.077	0.06	0.0256132533175196	Up
PDCD2L	1.42386836077601e-06	-1.15458061821624	0.005	0.011	0.0256495646510191	Down
UNC119	1.42419109672758e-06	0.637216509822847	0.037	0.025	0.0256553784164507	Up
NUP210	1.42513987043234e-06	-0.290176511788141	0.079	0.099	0.0256724696259681	Down
STK25	1.43796628800716e-06	-0.426042701798478	0.036	0.05	0.025903524712161	Down
SLFN5	1.44090791486737e-06	0.25303793562661	0.073	0.057	0.0259565151784207	Up
UHRF1BP1	1.46136406707828e-06	-0.480039548015954	0.036	0.05	0.0263250123043481	Down
DDX47	1.46208022117583e-06	-0.329010064292432	0.061	0.078	0.0263379131042615	Down
RNF220	1.47619403309674e-06	-0.365172055466572	0.055	0.072	0.0265921593122047	Down
OTUD6B	1.48348021387233e-06	-0.391912204695605	0.041	0.055	0.0267234125726962	Down
ZNF485	1.48567580039214e-06	-1.19250310136	0.005	0.012	0.026762963868264	Down
PLA2G16	1.50135375906954e-06	0.826112576807351	0.02	0.012	0.0270453866158786	Up
MRPS18A	1.5061306905399e-06	-0.527595655445807	0.031	0.044	0.0271314382593858	Down
ERGIC2	1.50751309452179e-06	-0.353048779086212	0.058	0.074	0.0271563408847156	Down
MAPK7	1.52715844243114e-06	1.24019306441535	0.011	0.005	0.0275102321819546	Up
COIL	1.53682129042171e-06	-0.266049312438577	0.068	0.086	0.0276842987256566	Down
FAM219B	1.5412401135495e-06	-0.399213900464175	0.047	0.062	0.0277638994054808	Down
PLK1	1.54921824634078e-06	-0.826638444062855	0.012	0.02	0.0279076174895829	Down
